Hospital_ID;Land;Kreis;Gemeinde;Adresse_Name;Adresse_Name_Standort;Adresse_Strasse_Standort;Adresse_Haus-Nr._Standort;Adresse_Postleitzahl_Standort;Adresse_Ort_Standort;Telefonvorwahl/-nummer;E-Mail Adresse;Internet-Adresse;Traeger;T_Name;EinrichtungsTyp;Allgemeine_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung
ID2065;09;662;000;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Medizin;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom.Med. Tagesklinik Psychiatrie Schweinfurt;Dittelbrunner Str.;13-15;97422;Schweinfurt;09722 21-0;info@kh-schloss-werneck.de;www.bezirk-unterfranken.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2066;09;662;000;Krankenhaus St. Josef;Krankenhaus St. Josef;Ludwigstr.;1;97421;Schweinfurt;09721 57-0;vorzimmer.khd@krankenhaus-st-josef.sw.de;www.krankenhaus-st-josef-sw.de;2;Kongregation der Schwestern des Erlösers;2;1;2;2;2;2;2
ID2067;09;662;000;Leopoldina-Krankenhaus der Stadt Schweinfurt GmbH;Leopoldina-Krankenhaus der Stadt Schweinfurt GmbH;Gustav-Adolf-Str.;6-8;97422;Schweinfurt;09721 720-0;info@leopoldina.de;www.leopoldina.de;1;Leopoldina-Krankenhaus der Stadt Schweinfurt GmbH;2;3;2;1;2;2;2
ID2068;09;663;000;Intensiveinheit für Kinder- und Jugendpsychiatrie;Intensiveinheit für Kinder- und Jugendpsychiatrie;Margarete-Höppel-Platz;1;97080;Würzburg;09722 214007;wolfgang.mueller@kh-schloss-werneck.de;www.bezirk-unterfranken.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2069;09;663;000;Klinik am Greinberg Spezialklinik für Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie;Klinik am Greinberg Spezialklinik für Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie;Graf-Moritz-Weg;2;97076;Würzburg;09722 214007;wolfgang.mueller@kh-schloss-werneck.de;www.bezirk-unterfranken.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2070;09;663;000;Klinik König-Ludwig-Haus;Klinik König-Ludwig-Haus;Brettreichstr.;11;97074;Würzburg;0931 803-0;info@koenig-ludwig-haus.de;www.koenig-ludwig-haus.de;1;Bezirk Unterfranken;2;0;2;2;1;2;2
ID2071;09;663;000;Klinikum Würzburg Mitte gGmbH;Klinikum Würzburg Mitte gGmbH Missioklinik;Salvatorstr.;7;97074;Würzburg;0931 791-0;info@kwm-klinikum.de;www.kwm-klinikum.de;1;Klinikum Würzburg gGmbH;2;3;2;1;2;2;2
ID2072;09;663;000;"Privatkrankenanstalt ""Clinic Excelsior""";"Privatkrankenanstalt ""Clinic Excelsior""";Schweinfurter Str.;1;97080;Würzburg;0931 3532680;dr.gatzenberger-excelsior@t-online.de;www.operationszentrum-wuerzburg.de;3;"Privatkrankenanstalt ""Clinic Excelsior"" ";4;0;2;2;2;2;2
ID2073;09;663;000;Rotkreuzklinik Würzburg gGmbH;Rotkreuzklinik Würzburg gGmbH;Kapuzinerstr.;2;97070;Würzburg;0931 3092-0;rkw.rezeption@swmbrk.de;www.rotkreuzklinik-wuerzburg.de;2;Schwesternschaft München vom Bayerischen Roten Kreuz e.V.;2;0;2;2;2;2;2
ID2074;09;663;000;Tagesklinik für Kinder- und Jugendpsychiatrie,;Tagesklinik für Kinder- und Jugendpsychiatrie, Psychosomatik und Psychotherapie;Lindleinstr.;7;97080;Würzburg;;;www.tagesklinik-wuerzburg.de;2;Diakonisches Werk Würzburg e.V.;2;0;2;2;2;2;2
ID2075;09;663;000;Theresienklinik;Theresienklinik;Domerschulstr.;1+3;97070;Würzburg;0931 3514-0;info@theresienklinik-wuerzburg.de;www.theresienklinik-wuerzburg.de;2;Kongregation der Schwestern des Erlösers;2;0;2;2;2;2;2
ID2076;09;663;000;Universitätsklinikum Würzburg;Universitätsklinikum Würzburg;Oberdürrbacher Str.;6;97080;Würzburg;0931 201-0;info@ukw.de;www.ukw.de;1;Freistaat Bayern Bayer. Staatsministerium für Wissenschaft und Kunst;1;3;2;1;2;2;2
ID2077;09;671;111;Klinikum Aschaffenburg-Alzenau;Klinikum Aschaffenburg-Alzenau Standort Alzenau;Schloßhof;1;63755;Alzenau;06021 32-2190;vera.kaufmann@klinikum-ab-alz.de;www.klinikum-ab-alz.de;1;Klinikum Aschaffenburg-Alzenau gemeinnützige GmbH;2;1;2;2;2;2;2
ID2078;09;671;111;Vital Klinik GmbH & Co. KG Fachklinik für Hauterkrankungen;Vital Klinik GmbH & Co. KG;Streuweg;100;63755;Alzenau;06023 5059-0;info@vital-klinik.de;www.vital-klinik.de;3;Vital Klinik GmbH & Co. KG;3;0;2;2;2;2;2
ID2079;09;672;113;Franz v. Prümmer Klinik Allgemeinkrankenhaus;Capio Franz v. Prümmer Klinik Allgemeinkrankenhaus;Bahnhofstr.;16;97769;Bad Brückenau;09741 898-0;info@franz-von-pruemmer-klinik.de;www.capio-franz-von-pruemmer-klinik.de;3;Capio Deutsche Klinik GmbH;2;1;2;2;2;2;2
ID2080;09;672;113;Limes Schlossklinik Fürstenhof Privatklinik f. Psychiatrie, Psychosomatik, Psychotherapie;Limes Schlossklinik Fürstenhof;Heinrich-von-Bibra-Str.;16;97769;Bad Brückenau;09741 7540540;kontakt@schlossklinik-fuerstenhof.de;www.limes-schlossklinik-fuerstenhof.de;3;Limes Schlossklinik Fürstenhof GmbH;4;0;2;2;2;2;2
ID2081;09;672;113;My Way Betty Ford Klinik GmbH;My Way Betty Ford Klinik GmbH;Heinrich-von-Bibra-Str.;35;97769;Bad Brückenau;;;;3;My Way Betty Ford Klinik GmbH;4;0;2;2;2;2;2
ID2082;09;672;114;Heiligenfeld Kliniken;Heiligenfeld Kliniken Psychosomatische Medizin u. Psychotherapie;Euerdorfer Str.;4-6;97688;Bad Kissingen;0971 84-0;info@heiligenfeld.de;www.heiligenfeld.de;3;Heiligenfeld GmbH;2;0;2;2;2;2;2
ID2083;09;672;114;HELIOS St.Elisabeth-Krankenhaus Bad Kissingen GmbH;HELIOS St. Elisabeth-Krankenhaus Bad Kissingen GmbH;Kissinger Str.;150;97688;Bad Kissingen;0971 805-1000;info@elisabeth-online.de;www.elisabeth-online.de;3;HELIOS St. Elisabeth-Krankenhaus Bad Kissingen GmbH;2;1;2;2;2;2;2
ID2084;09;672;114;HEMERA Klinik;HEMERA Klinik;Schönbornstr.;16;97688;Bad Kissingen;0971 699003-0;info@hemera.de;www.hemera.de;3;HEMERA Klinik GmbH;4;0;2;2;2;2;2
ID2085;09;672;114;Neurologisches Fach- und Privatkrankenhaus Klinik Bavaria;Neurologisches Fach- und Privatkrankenhaus Klinik Bavaria;Von-der-Tann-Str.;18-22;97688;Bad Kissingen;0971 829-1101;steinschauer.l@klinik-bavaria.com;kissingen.klinikbavaria.de;3;Klinik Bavaria GmbH & Co. KG;3;0;2;2;2;2;2
ID2086;09;672;127;HELIOS St.Elisabeth-Krankenhaus Bad Kissingen GmbH;HELIOS St. Elisabeth-Krankenhaus Bad Kissingen GmbH OrthoClinic Hammelburg;Ofenthaler Weg;20;97762;Hammelburg;0971 805-1000;info@elisabeth-online.de;www.elisabeth-online.de;3;HELIOS St. Elisabeth-Krankenhaus Bad Kissingen GmbH;2;0;2;2;2;2;2
ID2087;09;672;135;Thoraxzentrum Bezirk Unterfranken Fachkrankenhaus;Thoraxzentrum Bezirk Unterfranken Fachkrankenhaus;Michelsberg;1;97702;Münnerstadt;09733 62-0;info@tzbu.de;www.tzbu.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2088;09;673;114;Psychosomatische Klinik;Psychosomatische Klinik;Kurhausstr.;31;97616;Bad Neustadt a. d. Saale;;;www.rhoen-klinikum-ag.com;3;RHÖN-KLINIKUM AG;2;0;2;2;2;2;2
ID2089;09;673;114;RHÖN-KLINIKUM Campus Bad Neustadt;RHÖN-KLINIKUM Campus Bad Neustadt;Von-Guttenberg-Str.;11;97616;Bad Neustadt a. d. Saale;;;;3;RHÖN-KLINIKUM AG;2;2;2;2;2;2;2
ID2090;09;674;130;Haßberg-Kliniken AöR des Landkreises Haßberge;Haßberg-Kliniken AöR des Landkreises Haßberge Haus Ebern;Coburger Str.;21;96106;Ebern;09521 28-0;info@hassberg-kliniken.de;www.hassberg-kliniken.de;1;Kommunalunternehmen Haßberg-Kliniken;2;0;2;2;2;2;2
ID2091;09;674;147;Haßberg-Kliniken AöR des Landkreises Haßberge;Haßberg-Kliniken AöR des Landkreises Haßberge Haus Haßfurt;Hofheimer Str.;69;97437;Haßfurt;09521 28-0;info@hassberg-kliniken.de;www.hassberg-kliniken.de;1;Kommunalunternehmen Haßberg-Kliniken;2;1;2;2;2;2;2
ID2092;09;675;141;Klinik Kitzinger Land;Klinik Kitzinger Land;Keltenstr.;67;97318;Kitzingen;09321 704-0;info@k-kl.de;www.klinik-kitzinger-land.de;1;Klinik Kitzinger Land Kommunalunternehmen des Landkreises Kitzingen;2;1;2;2;2;2;2
ID2093;09;675;174;HELIOS Klinik Volkach;HELIOS Klinik Volkach;Schaubmühlstr.;2;97332;Volkach;09381 404-0;info.volkach@helios-kliniken.de;www.helios-kliniken.de/volkach;3;HELIOS Klinik Volkach GmbH;2;0;2;2;2;2;2
ID2094;09;676;122;HELIOS Klinik;HELIOS Klinik Erlenbach;Krankenhausstr.;45;63906;Erlenbach am Main;09372 700-0;gf.erlenbach@helios-kliniken.de;www.helios-kliniken.de;3;Kliniken Miltenberg-Erlenbach GmbH;2;1;2;2;2;2;2
ID2095;09;676;139;HELIOS Klinik;HELIOS Klinik Miltenberg;Breitendieler Str.;32;63897;Miltenberg;09372 700-0;gf.erlenbach@helios-kliniken.de;www.helios-kliniken.de;3;Kliniken Miltenberg-Erlenbach GmbH;2;0;2;2;2;2;2
ID2096;09;677;155;Klinikum Main-Spessart;Klinikum Main-Spessart Krankenhaus Lohr;Grafen-von-Rieneck-Str.;5;97816;Lohr am Main;;;www.klinikum-msp.de;1;Landkreis Main-Spessart Eigenbetrieb Klinikum Main-Spessart;2;1;2;2;2;2;2
ID2097;09;677;155;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Medizin des Bezirks Unterfranken;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Med. d. Bez. Unterfranken;Am Sommerberg;21;97816;Lohr am Main;09352 503-0;info@bezirkskrankenhaus-lohr.de;www.bezirkskrankenhaus-lohr.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2098;09;677;155;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Medizin des Bezirks Unterfranken;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Med. d. Bez. Unterfranken Tagesklinik in Aschaffenburg;Siegfried-Rischar-Str.;2-8;63743;Aschaffenburg;09352 503-0;info@bezirkskrankenhaus-lohr.de;www.bezirkskrankenhaus-lohr.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2099;09;678;134;Augenklinik Schweinfurt-Gerolzhofen;Augenklinik Schweinfurt-Gerolzhofen;Dingolshäuser Str.;5;97447;Gerolzhofen;;;;3;OSG Krankenhaus Träger GmbH;2;0;2;2;2;2;2
ID2100;09;678;134;GEOMED-KREISKLINIK GmbH;GEOMED-KREISKLINIK GmbH;Dingolshäuser Str.;5;97447;Gerolzhofen;09382 601-0;info@geomed-klinik.de;www.geomed-klinik.de;1;Landkreis Schweinfurt;2;1;2;2;2;2;2
ID2101;09;678;134;Klinik am Steigerwald Zentrum für chinesische Medizin und biologische Heilverfahren;Klinik am Steigerwald Zentrum für chinesische Medizin und biologische Heilverfahren;Waldesruh;;97447;Gerolzhofen;09382 949-0;info@tcmklinik.de;www.tcmklinik.de;3;Klinik am Steigerwald GmbH u. Co. KG;4;0;2;2;2;2;2
ID2102;09;678;193;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Medizin;Krankenhaus für Psychiatrie, Psychoth. u. Psychosom. Medizin Schloss Werneck;Balthasar-Neumann-Platz;1;97440;Werneck;09722 21-0;info@kh-schloss-werneck.de;www.bezirk-unterfranken.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2103;09;678;193;Krankenhaus Markt Werneck;Krankenhaus Markt Werneck;Balthasar-Neumann-Platz;5;97440;Werneck;;;;1;Krankenhaus Markt Werneck Kommunalunternehmen;2;0;2;2;2;2;2
ID2104;09;678;193;Orthopädisches Krankenhaus Schloss Werneck;Orthopädisches Krankenhaus Schloss Werneck;Balthasar-Neumann-Platz;1;97440;Werneck;09722 21-0;info@kh-schloss-werneck.de;www.bezirk-unterfranken.de;1;Bezirk Unterfranken;2;0;2;2;2;2;2
ID2105;09;679;170;Main-Klinik Ochsenfurt gGmbH;Main-Klinik Ochsenfurt gGmbH;Am Greinberg;25;97199;Ochsenfurt;09331 908-0;info@main-klinik.de;www.main-klinik.de;1;Main-Klinik Ochsenfurt gGmbH;2;1;2;2;2;2;2
ID2106;09;761;000;Arthro-Klinik Augsburg GbR Klinik für spezielle Chirurgie und Arthroskopie;Arthro-Klinik Augsburg GbR Klinik für spezielle Chirurgie und Arthroskopie;Max-Josef-Metzger-Str.;3;86157;Augsburg;;;;3;Arthro-Klinik Augsburg GbR Klinik für spezielle Chirurgie und Arthroskopie;4;0;2;2;2;2;2
ID2107;09;761;000;Bezirkskrankenhaus Augsburg;Bezirkskrankenhaus Augsburg;Dr.-Mack-Str.;1;86156;Augsburg;0821 4803-0;info@bkh-augsburg.de;www.bkh-augsburg.de;1;Bezirkskliniken Schwaben KU;2;1;2;2;2;2;2
ID2108;09;761;000;die stadtklinik im diako;die stadtklinik im diako;Frölichstr.;17;86150;Augsburg;0821 3160-0;info@diako-augsburg.de;www.diako-augsburg.de;2;Evang. Diakonissenanstalt Augsburg;2;0;2;2;2;2;2
ID2109;09;761;000;Hessing Stiftung Orthopädische Fachkliniken;Hessing Stiftung Orthopädische Fachkliniken;Hessingstr.;17;86199;Augsburg;0821 909-0;contact@hessing-stiftung.de;www.hessing-stiftung.de;2;Hessing Stiftung;2;0;2;2;2;2;2
ID2110;09;761;000;Hessingpark-Clinic GmbH;Hessingpark-Clinic GmbH;Hessingstr.;17;86199;Augsburg;0821 909-9000;contact@hessingpark-clinic.de;www.hessingpark-clinic.de;3;Hessingpark-Clinic GmbH;4;0;2;2;2;2;2
ID2111;09;761;000;KJF Klinik Josefinum gGmbH;KJF Klinik Josefinum gGmbH;Kapellenstr.;30;86154;Augsburg;0821 2412-0;info@josefinum.de;www.josefinum.de;2;Katholische Jugendfürsorge der Diözese Augsburg e.V.;2;0;2;2;2;2;2
ID2112;09;761;000;Klinik Vincentinum GmbH & Co. KG;Klinik Vincentinum GmbH & Co. KG;Franziskanergasse;12;86152;Augsburg;0821 3167-0;info@klinik-vincentinum.de;www.klinik-vincentinum.de;3;Artemed SE;2;0;2;2;2;2;2
ID2113;09;761;000;Moser Klinik Augsburg;Moser Klinik Augsburg Fachklinik für ästhetische u. plastische Chirurgie;Friedberger Str.;153;86163;Augsburg;0821 6670-00;augsburg@moser-kliniken.de;www.moser-kliniken.de;3;Moser MEDICAL GROUP GmbH;4;0;2;2;2;2;2
ID2114;09;761;000;Universitätsklinikum Augsburg AöR;Universitätsklinikum Augsburg AöR;Stenglinstr.;2;86156;Augsburg;0821 400-01;webinfo@klinikum-augsburg.de;www.klinikum-augsburg.de;1;Freistaat Bayern Bayer. Staatsministerium für Wissenschaft und Kunst;1;3;2;1;2;2;2
ID2115;09;761;000;Universitätsklinikum Augsburg AöR;Universitätsklinikum Augsburg AöR Medizincampus Süd;Sauerbruchstr.;6;86179;Augsburg;0821 400-01;webinfo@klinikum-augsburg.de;www.klinikum-augsburg.de;1;Freistaat Bayern Bayer. Staatsministerium für Wissenschaft und Kunst;1;0;2;2;1;2;2
ID2116;09;761;000;Zentrum für Kardiologie MVZ Dr. Potolidis GmbH;Zentrum für Kardiologie MVZ Dr. Potolidis GmbH;Alfred-Nobel-Str.;2-4;86156;Augsburg;0821 319875-0;mvz@potolidis.de;www.potolidis.de;3;Zentrum für Kardiologie CardioClinic Augsburg Service GmbH Privatklinik Rehabilitation;4;0;2;2;2;2;2
ID2117;09;762;000;Bezirkskrankenhaus Kaufbeuren;Bezirkskrankenhaus Kaufbeuren;Kemnater Str.;16;87600;Kaufbeuren;08341 72-0;info@bkh-kaufbeuren.de;www.bkh-kaufbeuren.de;1;Bezirkskliniken Schwaben KU;2;2;2;2;2;1;2
ID2118;09;762;000;Kliniken Ostallgäu-Kaufbeuren Klinikum Kaufbeuren;Kliniken Ostallgäu-Kaufbeuren Klinikum Kaufbeuren;Dr.-Gutermann-Str.;2;87600;Kaufbeuren;08341 42-0;info@klinikum-oal-kf.de;www.kliniken-oal-kf.de;1;Kliniken Ostallgäu-Kaufbeuren AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren;2;3;2;2;2;2;2
ID2119;09;763;000;Bezirkskrankenhaus Kempten;Bezirkskrankenhaus Kempten;Robert-Weixler-Str.;46;87439;Kempten (Allgäu);0831 54026-0;info@bkh-kempten.de;;1;Bezirkskliniken Schwaben KU;2;1;2;2;2;2;2
ID2120;09;763;000;KJF Klinik Josefinum gGmbH;KJF Klinik Josefinum gGmbH Standort Kempten;Haubensteigweg;40;87439;Kempten (Allgäu);0821 2412-0;info@josefinum.de;www.josefinum.de;2;Katholische Jugendfürsorge der Diözese Augsburg e.V.;2;0;2;2;2;2;2
ID2121;09;763;000;Klinikum Kempten-Oberallgäu;Klinikum Kempten-Oberallgäu Klinikum Kempten;Robert-Weixler-Str.;50;87439;Kempten (Allgäu);0831 530-0;info@klinikum-kempten.de;www.kv-keoa.de;1;Klinikverbund Kempten-Oberallgäu gGmbH;2;3;2;1;2;2;2
ID2122;09;764;000;Bezirkskrankenhaus Memmingen;Bezirkskrankenhaus Memmingen;Bismarckstr.;23;87700;Memmingen;08331 70-2663;info@bkh-memmingen.de;www.bkh-memmingen.de;1;Bezirkskliniken Schwaben KU;2;1;2;2;2;2;2
ID2123;09;764;000;Klinikum Memmingen;Klinikum Memmingen;Bismarckstr.;23;87700;Memmingen;08331 70-0;verwaltung@klinikum-memmingen.de;www.klinikum-memmingen.de;1;Stadt Memmingen;2;3;2;2;2;2;2
ID2124;09;771;113;Kliniken an der Paar Krankenhaus Aichach;Kliniken an der Paar Krankenhaus Aichach;Krankenhausstr.;11b;86551;Aichach;08251 909-201;krankenhaus-aichach@klipa.de;www.klipa.de;1;Landkreis Aichach-Friedberg;2;1;2;2;2;2;2
ID2125;09;771;130;Kliniken an der Paar Krankenhaus Friedberg;Kliniken an der Paar Krankenhaus Friedberg;Herrgottsruhstr.;3;86316;Friedberg;0821 6004-0;krankenhaus-friedberg@klipa.de;www.klipa.de;1;Landkreis Aichach-Friedberg;2;1;2;2;2;2;2
ID2126;09;772;125;gKU Wertachkliniken Wertachklinik Bobingen;gKU Wertachkliniken Wertachklinik Bobingen;Wertachstr.;55;86399;Bobingen;08234 811;;www.wertachkliniken.de;1;Gemeinsames Kommunalunternehmen Wertachkliniken Bobingen und Schwabmünchen AöR;2;1;2;2;2;2;2
ID2127;09;772;200;gKU Wertachkliniken Wertachklinik Schwabmünchen;gKU Wertachkliniken Wertachklinik Schwabmünchen;Weidenhartstr.;35;86830;Schwabmünchen;08232 508-505;;www.wertachkliniken.de;1;Gemeinsames Kommunalunternehmen Wertachkliniken Bobingen und Schwabmünchen AöR;2;1;2;2;2;2;2
ID2128;09;772;202;Waldhausklinik Deuringen gGmbH;Waldhausklinik Deuringen gGmbH;Sandbergstr.;49;86391;Stadtbergen;0821 4305-0;waldhausklinik@t-online.de;www.waldhausklinik.de;3;Waldhausklinik Deuringen gGmbH;2;0;2;2;2;2;2
ID2129;09;773;125;Kreiskliniken Dillingen-Wertingen gGmbH;Kreiskliniken Dillingen-Wertingen gGmbH Kreisklinik St. Elisabeth Dillingen;Ziegelstr.;38;89407;Dillingen a. d. Donau;09071 57-0;info@khdw.de;www.khdw.de;1;Landkreis Dillingen a. d. Donau;2;1;2;2;2;2;2
ID2130;09;773;182;Kreiskliniken Dillingen-Wertingen gGmbH;Kreiskliniken Dillingen-Wertingen gGmbH Kreisklinik Wertingen;Ebersberg;36;86637;Wertingen;08272 998-0;info@khdw.de;www.khdw.de;1;Landkreis Dillingen a. d. Donau;2;1;2;2;2;2;2
ID2131;09;774;116;Krankenhaus St. Camillus;Krankenhaus St. Camillus;Dominikus-Ringeisen-Str.;20;86513;Ursberg;08281 92-2405;beggel.kh@ursberg.de;www.krankenhaus-st-camillus.de;1;Zweckverband Krankenhaus St. Camillus;2;0;2;2;2;2;2
ID2132;09;774;121;Therapiezentrum Burgau;Therapiezentrum Burgau;Kapuzinerstr.;34;89331;Burgau;08222 404-0;tzb@therapiezentrum-burgau.de;www.therapiezentrum-burgau.de;1;Gemeinnützige Gesellschaft zur neurologischen Rehabilitation nach erworbenen cerebralen Schäden mbH;2;0;2;2;2;2;2
ID2133;09;774;135;Bezirkskrankenhaus Günzburg;Bezirkskrankenhaus Günzburg;Lindenallee;2;89312;Günzburg;08221 96-00;info@bkh-guenzburg.de;www.bkh-guenzburg.de;1;Bezirkskliniken Schwaben KU;2;1;2;2;2;2;2
ID2134;09;774;135;Kreiskliniken Günzburg-Krumbach Klinik Günzburg;Kreiskliniken Günzburg-Krumbach Klinik Günzburg;Ludwig-Heilmeyer-Str.;1;89312;Günzburg;08221 96-01;info@kliniken-gz-kru.de;www.kliniken-gz-kru.de;1;Selbst. Kommunalunternehmen Kreiskliniken Günzburg-Krumbach;2;2;2;2;2;2;2
ID2135;09;774;143;m&i-Fachklinik Ichenhausen;m&i-Fachklinik Ichenhausen;Krumbacher Str.;45;89335;Ichenhausen;08223 99-0;info@fachklinik-ichenhausen.de;www.fachklinik-ichenhausen.de;3;m&i-Klinikgesellschaft in Ichenhausen GmbH;2;0;2;2;2;2;2
ID2136;09;774;150;Kreiskliniken Günzburg-Krumbach Klinik Krumbach;Kreiskliniken Günzburg-Krumbach Klinik Krumbach;Mindelheimer Str.;69;86381;Krumbach;08282 95-0;info@kliniken-gz-kru.de;www.kliniken-gz-kru.de;1;Selbst. Kommunalunternehmen Kreiskliniken Günzburg-Krumbach;2;1;2;2;2;2;2
ID2137;09;775;129;iTCM-Klinik Illertal GmbH Klinik für integrative u. Traditionelle Chinesische Medizin;iTCM-Klinik Illertal GmbH Klinik für integrative u. Traditionelle Chinesische Medizin;Krankenhausstr.;7;89257;Illertissen;;;;3;iTCM-Klinik Illertal GmbH Klinik für integrative und Traditionelle Chinesische Medizin;4;0;2;2;2;2;2
ID2138;09;775;129;Kreisspitalstiftung Weißenhorn;Kreisspitalstiftung Weißenhorn Illertalklinik Illertissen;Krankenhausstr.;7;89257;Illertissen;07309 870-0;kh-wh@t-online.de;www.stiftungsklinik-weissenhorn.de;1;Kreisspitalstiftung Weißenhorn;2;0;2;2;2;2;2
ID2139;09;775;135;Kreisspitalstiftung Weißenhorn Donauklinik Neu-Ulm;Kreisspitalstiftung Weißenhorn Donauklinik Neu-Ulm;Krankenhausstr.;11;89231;Neu-Ulm;0731 804-0;donauklinik@id-kliniken.de;www.donauklinik-neu-ulm.de;1;Kreisspitalstiftung Weißenhorn;2;1;2;2;2;2;2
ID2140;09;775;164;Kreisspitalstiftung Weißenhorn;Kreisspitalstiftung Weißenhorn Stiftungsklinik Weißenhorn;Günzburger Str.;41;89264;Weißenhorn;07309 870-0;kh-wh@t-online.de;www.stiftungsklinik-weissenhorn.de;1;Kreisspitalstiftung Weißenhorn;2;1;2;2;2;2;2
ID2141;09;776;116;Asklepios Klinik Lindau;Asklepios Klinik Lindau;Friedrichshafener Str.;82;88131;Lindau;08382 276-0;lindau@asklepios.com;www.asklepios.com/lindau;3;Asklepios Klinik Lindau GmbH;2;1;2;2;2;2;2
ID2142;09;776;116;Bodenseeklinik GmbH;Bodenseeklinik GmbH;Graf-Lennart-Bernadotte-Str.;1;88131;Lindau;;;;3;Bodenseeklinik GmbH;4;0;2;2;2;2;2
ID2143;09;776;116;Psychiatrische Tagesklinik des Bezirks Schwaben;Psychiatrische Tagesklinik des Bezirks Schwaben;Fischergasse;14;88131;Lindau;08382 94866-0;sekretariat@tagesklinik-lindau.de;www.tagesklinik-lindau.de;1;Bezirkskliniken Schwaben KU;2;0;2;2;2;2;2
ID2144;09;776;117;Rotkreuzklinik Lindenberg gemeinnützige GmbH;Rotkreuzklinik Lindenberg gemeinnützige GmbH;Dr.-Otto-Geßler-Platz;1;88161;Lindenberg;08381 809-0;rk-lindenberg@swmbrk.de;;2;Rotkreuzklinik Lindenberg gemeinnützige GmbH;2;1;2;2;2;2;2
ID2145;09;776;125;Oberberg Fachklinik Scheidegg im Allgäu;Oberberg Fachklinik Scheidegg im Allgäu;Kurstr.;16;88175;Scheidegg;0800 7234005;scheidegg@oberbergkliniken.de;www.oberbergkliniken.de;3;Oberberg Klinik Scheidegg GmbH;4;0;2;2;2;2;2
ID2146;09;776;125;Panorama Fachklinik;Panorama Fachklinik;Kurstr.;22;88175;Scheidegg;08381 802-0;info@panorama-fachkliniken.de;www.panorama-fachklinik.de;3;Panorama Fachklinik GmbH;3;0;2;2;2;2;2
ID2147;09;776;127;Hochgrat-Klinik Wolfsried Reisach GmbH u. Co. KG;Hochgrat-Klinik Wolfsried Reisach GmbH u. Co. KG;Wolfsried;108;88167;Stiefenhofen;;;;3;Dr. Georg Reisach GmbH u. Co. KG;3;0;2;2;2;2;2
ID2148;09;777;121;Kliniken Ostallgäu-Kaufbeuren Klinik St. Josef Buchloe;Kliniken Ostallgäu-Kaufbeuren;Peter-Dörfler-Str.;7;86807;Buchloe;08241 504-0;buchloe@kkloal.de;www.kliniken-oal-kf.de;1;Kliniken Ostallgäu-Kaufbeuren AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren;2;1;2;2;2;2;2
ID2149;09;777;129;Kliniken Ostallgäu-Kaufbeuren Klinik Füssen;Kliniken Ostallgäu-Kaufbeuren Klinik Füssen;Stadtbleiche;1;87629;Füssen;08362 500-0;fuessen@kkloal.de;www.kliniken-oal-kf.de;1;Kliniken Ostallgäu-Kaufbeuren AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren;2;1;2;2;2;2;2
ID2150;09;777;129;m&i-Fachklinik Enzensberg Hopfen am See;m&i-Fachklinik Enzensberg Hopfen am See;Höhenstr.;56;87629;Füssen;08362 12-0;info@fachklinik-enzensberg.de;www.fachklinik-enzensberg.de;3;m&i-Klinikbetriebsgesellschaft GmbH Hopfen am See;2;0;2;2;2;2;2
ID2151;09;777;154;Günztalklinik Allgäu;Günztalklinik Allgäu;Hagenmoos;1;87634;Obergünzburg;08372 9237-0;info@guenztalklinik-allgaeu.de;www.guenztalklinik-allgaeu.de;1;Bezirkskliniken Schwaben KU;2;0;2;2;2;2;2
ID2152;09;777;159;St. Vinzenz Klinik Pfronten im Allgäu GmbH;St. Vinzenz Klinik Pfronten im Allgäu GmbH;Kirchenweg;15;87459;Pfronten;08363 693-0;info@vinzenz-klinik.de;;3;St. Vinzenz Klinik Pfronten im Allgäu GmbH;2;1;2;2;2;2;2
ID2153;09;778;144;HELIOS Privatklinik Allgäu;HELIOS Privatklinik Allgäu;Sebastian-Kneipp-Allee;7;87730;Bad Grönenbach;08334 259929550;privatklinik.bad-groenenbach@helios-kliniken.de;www.helios-kliniken.de;3;HELIOS Privatkliniken GmbH;4;0;2;2;2;2;2
